160,1.05023225502374e+24,3.54202162535341e+24,2.00019142975753e-22,4.16250085858647e-23
162,1.04740860754485e+24,3.56265616365064e+24,2.10205346818718e-22,4.1519342378985e-23
164,1.04465206968292e+24,3.58645522243168e+24,2.21445384641971e-22,4.14882729465056e-23
166,1.04192977765752e+24,3.60987513390138e+24,2.33029899576367e-22,4.14457017600536e-23
168,1.03924076655234e+24,3.63292515318159e+24,2.44960068694226e-22,4.13923271953836e-23
170,1.03605730668723e+24,3.64886970881793e+24,2.56768539631939e-22,4.11888689041393e-23
172,1.03344182802325e+24,3.67134697542221e+24,2.69394104483188e-22,4.11208566561491e-23
174,1.0308569267145e+24,3.69347921226984e+24,2.82368460312253e-22,4.10437359839658e-23
176,1.02830180589647e+24,3.71527520309088e+24,2.95692180765672e-22,4.09580784954285e-23
178,1.0257757084742e+24,3.73674359258067e+24,3.0936570240216e-22,4.08644258482607e-23
180,1.01822602190722e+24,3.79702121821878e+24,3.3203571867555e-22,4.17804322510606e-23
182,1.01585292109352e+24,3.81728885492965e+24,3.4659255692363e-22,4.16448150163802e-23
184,1.0135034293996e+24,3.83726338651564e+24,3.61499253909601e-22,4.15035266576687e-23
186,1.01117708043049e+24,3.85695284834946e+24,3.76755728657192e-22,4.13569753856397e-23
188,1.01275935066091e+24,3.86239599441534e+24,3.88180150630928e-22,4.0763442929659e-23
190,1.01039755214678e+24,3.88171992329274e+24,4.04060698959889e-22,4.06187268990977e-23
192,1.00806007740737e+24,3.90077947709137e+24,4.20290994456427e-22,4.046951818405e-23
194,1.00574643245234e+24,3.91958180785545e+24,4.36870545447319e-22,4.03161485502119e-23
196,1.00345614182499e+24,3.93813387277616e+24,4.53798762020648e-22,4.01589312883167e-23
198,1.00149735563356e+24,3.9489761327333e+24,4.68564476241109e-22,3.98532159236229e-23
200,9.99257522622463e+23,3.96711256277004e+24,4.86118228476963e-22,3.9692216757489e-23
202,9.97039560498705e+23,3.98501773538589e+24,5.04017600851148e-22,3.95281344313349e-23
204,9.9484305709192e+23,4.00269784000936e+24,5.22261665153731e-22,3.93612197711029e-23
206,9.92667614512812e+23,4.02015888700283e+24,5.40849412847955e-22,3.91917095372951e-23
208,9.90669478289701e+23,4.03593221202724e+24,5.60013263403516e-22,3.89982983924311e-23
210,9.88521637557136e+23,4.05300575146942e+24,5.79299130651939e-22,3.88248162423443e-23
212,9.86394399360612e+23,4.06987549077203e+24,5.98924919561181e-22,3.86493318505411e-23
214,9.84287384846952e+23,4.08654683449828e+24,6.18889303510044e-22,3.84720355816477e-23
216,9.82200227464095e+23,4.10302502399662e+24,6.39190891340229e-22,3.82931070066495e-23
218,9.79654413234842e+23,4.12405408291546e+24,6.61339784421339e-22,3.81959249110694e-23
220,9.77616322944118e+23,4.14011440732205e+24,6.8235195527339e-22,3.80126985010884e-23
222,9.7559659234629e+23,4.15599795071306e+24,7.03697805673255e-22,3.78283664988077e-23
224,9.73594919430893e+23,4.17170929157706e+24,7.25375725693813e-22,3.76430688710734e-23
226,9.71611010629495e+23,4.18725286784108e+24,7.47384053155987e-22,3.7456937526038e-23
228,9.68809853196033e+23,4.20255039402748e+24,7.71819790274769e-22,3.7300095466303e-23
230,9.66869540461065e+23,4.21781540846662e+24,7.94546871487393e-22,3.71126554222196e-23
232,9.64945995904784e+23,4.23292377843015e+24,8.17599529324732e-22,3.69247107530083e-23
234,9.6303896009353e+23,4.24787946581092e+24,8.40975895200171e-22,3.67363668697251e-23
236,9.61148180176799e+23,4.26268631052856e+24,8.64674059756191e-22,3.65477230110062e-23
238,9.5927340960221e+23,4.27734803434058e+24,8.88692074907897e-22,3.63588725801945e-23
240,9.57905694490109e+23,4.28377911157732e+24,9.07591494827219e-22,3.60193588010125e-23
242,9.56068264293626e+23,4.29819818913112e+24,9.32105291355089e-22,3.58324665843214e-23
244,9.54245960764182e+23,4.31248194086616e+24,9.56931203247173e-22,3.56455793517972e-23
246,9.5243856440644e+23,4.32663366706306e+24,9.820671643436e-22,3.54587710409081e-23
248,9.50645860733924e+23,4.34065656733968e+24,1.00751107950542e-21,3.52721111513271e-23
250,9.48867640075166e+23,4.35455374390961e+24,1.03326082627578e-21,3.50856649855593e-23
252,9.47161110520794e+23,4.36704708762335e+24,1.05670664268604e-21,3.48706484979464e-23
254,9.45406729116199e+23,4.38072513662601e+24,1.08302711637606e-21,3.4685602492562e-23
256,9.43666378769216e+23,4.39428531228895e+24,1.10964693276467e-21,3.4500914039204e-23
258,9.41939861489159e+23,4.4077303858257e+24,1.13656388270032e-21,3.43166350112069e-23
260,9.40226983547147e+23,4.4210630451576e+24,1.16377573728495e-21,3.41328140491959e-23
262,9.38527555325192e+23,4.43428589765145e+24,1.19128024922997e-21,3.39494967350369e-23
264,9.3711640818268e+23,4.4452810864235e+24,1.2202671657908e-21,3.37161236447054e-23
266,9.35429573741599e+23,4.45838068728462e+24,1.24845874162522e-21,3.35356379960861e-23
268,9.33755982366339e+23,4.47137624551695e+24,1.2769380776816e-21,3.33557147921808e-23
270,9.32095449337335e+23,4.48427010641778e+24,1.30570284019351e-21,3.31763911520644e-23
272,9.30447793801519e+23,4.49706454649573e+24,1.33475068284265e-21,3.29977017913978e-23
274,9.28812838643095e+23,4.50976177571499e+24,1.36407924788388e-21,3.2819679149914e-23
276,9.2566221534075e+23,4.54434142958312e+24,1.40825043341656e-21,3.29934986684189e-23
278,9.24072570254091e+23,4.5565391387561e+24,1.4381879484055e-21,3.28094181495057e-23
280,9.22494681843697e+23,4.56865213537297e+24,1.46839739329819e-21,3.26262991786305e-23
282,9.20928400291682e+23,4.5806822292329e+24,1.49887639290622e-21,3.24441591752211e-23
284,9.19373578404454e+23,4.59263117795038e+24,1.52962256558737e-21,3.22630140959822e-23
286,9.17830071550765e+23,4.60450068863274e+24,1.56063352410177e-21,3.20828785148035e-23
288,9.1589115520682e+23,4.61823946580945e+24,1.59279715674673e-21,3.19633077324729e-23
290,9.14377586629655e+23,4.62991235863188e+24,1.62430629698472e-21,3.17841573424521e-23
292,9.12874760189157e+23,4.64151143166724e+24,1.65607266766328e-21,3.16060802813077e-23
294,9.1138254441096e+23,4.65303818969976e+24,1.68809387920406e-21,3.14290854809722e-23
296,9.09900809975791e+23,4.66449409519877e+24,1.72036754047363e-21,3.12531808605832e-23
298,9.08429429669103e+23,4.67588056970433e+24,1.75289125951599e-21,3.10783733832819e-23
